ADDRESS,ASSESSMENT_CLASS_DESCRIPTION,COMM_NAME,LAND_USE_DESIGNATION,MULTIPOLYGON
60 HUNTWELL WY NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0519722 51.1199011, -114.0520589 51.1199961, -114.0524364 51.1198598, -114.0523497 51.1197648, -114.0521307 51.1198439, -114.0519722 51.1199011)))"
89 HUNTSTROM DR NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0495998 51.1224235, -114.0496122 51.1225506, -114.0500705 51.1224781, -114.0500536 51.1224309, -114.0500405 51.1223831, -114.0495998 51.1224235)))"
254 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9788529 51.0171061, -113.9788673 51.0171136, -113.9789656 51.0171645, -113.9792641 51.0169354, -113.9791652 51.0168842, -113.9791534 51.016878, -113.9788529 51.0171061)))"
166 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9794784 51.0156141, -113.979542 51.0158807, -113.9796829 51.0158673, -113.9796193 51.0156007, -113.9794784 51.0156141)))"
257 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9793868 51.0168245, -113.9794975 51.0168818, -113.9797686 51.0166734, -113.9796579 51.0166161, -113.9793868 51.0168245)))"
6724 17 AV SE,Residential,RED CARPET/MOUNTVIEW MOBILE PARK,R-MH,"MULTIPOLYGON (((-113.9356395 51.0380372, -113.9356093 51.0380389, -113.9355801 51.0380439, -113.9355528 51.0380519, -113.935528 51.0380629, -113.9355067 51.0380764, -113.9354893 51.038092, -113.9354766 51.0381092, -113.9354688 51.0381276, -113.9354172 51.0383112, -113.9354154 51.0403966, -113.9354805 51.0404376, -113.939114 51.0404338, -113.9391792 51.0403926, -113.9391814 51.038074, -113.9391163 51.038033, -113.9356395 51.0380372)))"
261 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9794975 51.0168818, -113.9796082 51.0169391, -113.9798793 51.0167307, -113.9797686 51.0166734, -113.9794975 51.0168818)))"
265 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9796082 51.0169391, -113.979719 51.0169964, -113.97999 51.016788, -113.9798793 51.0167307, -113.9796082 51.0169391)))"
269 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.979719 51.0169964, -113.9798297 51.0170538, -113.9801007 51.0168453, -113.97999 51.016788, -113.979719 51.0169964)))"
103 HUNTWELL CO NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0517856 51.1194544, -114.0518054 51.1194551, -114.0518253 51.1194548, -114.0518451 51.1194535, -114.0518646 51.1194513, -114.0518839 51.1194481, -114.0519027 51.119444, -114.0519209 51.1194391, -114.0519385 51.1194332, -114.0519637 51.1194241, -114.0519878 51.119368, -114.0518616 51.1192297, -114.0515801 51.1192292, -114.0517856 51.1194544)))"
273 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9798297 51.0170538, -113.9799404 51.0171111, -113.9802113 51.0169026, -113.9801007 51.0168453, -113.9798297 51.0170538)))"
99 ARBOUR LAKE RD NW,Residential,ARBOUR LAKE,R-MH,"MULTIPOLYGON (((-114.2104155 51.1268666, -114.2130366 51.1279666, -114.2131893 51.1280315, -114.213341 51.1280974, -114.2134915 51.1281643, -114.2136408 51.1282322, -114.213789 51.1283012, -114.213936 51.1283711, -114.2140818 51.128442, -114.2142263 51.1285139, -114.2143696 51.1285868, -114.2145117 51.1286606, -114.2146525 51.1287354, -114.214792 51.1288111, -114.2149302 51.1288878, -114.2150671 51.1289653, -114.2152026 51.1290439, -114.2153368 51.1291233, -114.2154696 51.1292036, -114.2156011 51.1292848, -114.2157311 51.1293669, -114.2158598 51.1294498, -114.215987 51.1295337, -114.2161127 51.1296183, -114.216237 51.1297039, -114.2163599 51.1297902, -114.2164812 51.1298774, -114.2166011 51.1299654, -114.2167194 51.1300542, -114.2168362 51.1301438, -114.2169515 51.1302341, -114.2170652 51.1303253, -114.2171773 51.1304172, -114.2172879 51.1305098, -114.2180294 51.1311381, -114.2184328 51.1310276, -114.2185192 51.1310027, -114.218604 51.1309758, -114.2186871 51.1309469, -114.2187684 51.130916, -114.2188478 51.1308832, -114.2189252 51.1308485, -114.2190004 51.1308121, -114.2190734 51.1307739, -114.219144 51.130734, -114.2192122 51.1306924, -114.2192778 51.1306492, -114.2193408 51.1306046, -114.219401 51.1305584, -114.2194584 51.1305109, -114.2195129 51.130462, -114.2195644 51.1304119, -114.2200643 51.1299052, -114.2204559 51.1299391, -114.2202081 51.1291385, -114.2168364 51.1271959, -114.2153336 51.1265647, -114.2150343 51.1264403, -114.2147333 51.1263175, -114.2144305 51.1261965, -114.214126 51.1260771, -114.2138198 51.1259595, -114.213512 51.1258436, -114.2132025 51.1257295, -114.2128914 51.1256171, -114.2120563 51.1253185, -114.2109702 51.1263432, -114.2104155 51.1268666)))"
107 HUNTWELL CO NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.051219 51.1192286, -114.051567 51.119482, -114.0515869 51.1194723, -114.0516083 51.1194642, -114.0516311 51.1194577, -114.051655 51.1194529, -114.0516796 51.1194498, -114.0517046 51.1194486, -114.0517296 51.1194491, -114.0517544 51.1194515, -114.0517856 51.1194544, -114.0515801 51.1192292, -114.0515351 51.1192291, -114.0513198 51.1192288, -114.051219 51.1192286)))"
18 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9808056 51.0171293, -113.9809683 51.0173787, -113.9810973 51.0173451, -113.9809347 51.0170958, -113.9808056 51.0171293)))"
111 HUNTWELL CO NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0511004 51.1194977, -114.0514973 51.1195549, -114.0515076 51.1195343, -114.0515229 51.119515, -114.0515429 51.1194974, -114.051567 51.119482, -114.051219 51.1192286, -114.051137 51.1192285, -114.0511014 51.1192284, -114.0511004 51.1194977)))"
22 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9809347 51.0170958, -113.9810973 51.0173451, -113.9812263 51.0173116, -113.9810638 51.0170623, -113.9809347 51.0170958)))"
115 HUNTWELL CO NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0510994 51.1197415, -114.0510993 51.1197799, -114.051509 51.1196388, -114.0514982 51.1196185, -114.0514926 51.1195975, -114.0514923 51.1195761, -114.0514973 51.1195549, -114.0511004 51.1194977, -114.0510994 51.1197415)))"
26 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9810638 51.0170623, -113.9812263 51.0173116, -113.9813158 51.0172883, -113.9813554 51.017278, -113.9811929 51.0170288, -113.9810638 51.0170623)))"
88 HUNTWELL WY NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.052218 51.1207711, -114.0526533 51.1207717, -114.0526537 51.1206183, -114.0522184 51.1206178, -114.0522183 51.1206549, -114.052218 51.1207711)))"
136 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0502665 51.1182872, -114.0506578 51.1184189, -114.0507148 51.1183023, -114.0507085 51.1182856, -114.0507049 51.1182686, -114.0507042 51.1182514, -114.0507064 51.1182343, -114.0503286 51.1181605, -114.0502665 51.1182872)))"
178 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9790557 51.0156542, -113.9791194 51.0159208, -113.9792603 51.0159074, -113.9791966 51.0156408, -113.9790557 51.0156542)))"
119 HUNTWELL CO NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0511267 51.1198016, -114.0514275 51.1200411, -114.0516275 51.1197124, -114.051599 51.1197035, -114.0515729 51.1196922, -114.0515497 51.1196785, -114.0515298 51.1196629, -114.0511267 51.1198016)))"
113 ERIN WOODS GR SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9801069 51.0177318, -113.9802011 51.017801, -113.9805173 51.0175577, -113.9804558 51.0174634, -113.9801069 51.0177318)))"
236 HUNTWELL PL NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0505239 51.1200108, -114.050641 51.1202881, -114.0506572 51.1202745, -114.0506759 51.1202623, -114.0506968 51.1202517, -114.0507197 51.1202427, -114.0507442 51.1202356, -114.0507699 51.1202304, -114.0507965 51.1202273, -114.0508234 51.1202263, -114.0508244 51.1199605, -114.0505239 51.1200108)))"
303 ERIN WOODS GR SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9810242 51.0158762, -113.9806612 51.0159107, -113.9805967 51.0159579, -113.9805966 51.0160259, -113.9810455 51.0159832, -113.9810242 51.0158762)))"
240 HUNTWELL PL NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0503821 51.1202613, -114.0504269 51.1203672, -114.0504899 51.1203568, -114.0505126 51.1203522, -114.0505346 51.1203464, -114.0505556 51.1203394, -114.0505755 51.1203312, -114.0505942 51.1203219, -114.0506114 51.1203115, -114.0506271 51.1203002, -114.050641 51.1202881, -114.0505239 51.1200108, -114.0504388 51.120025, -114.0502925 51.1200496, -114.0503373 51.1201554, -114.0503821 51.1202613)))"
355 ERIN WOODS GR SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9799259 51.0160848, -113.979926 51.01612, -113.9799146 51.0161554, -113.9803825 51.0161439, -113.9803828 51.0160425, -113.9799259 51.0160848)))"
212 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.049217 51.1203987, -114.0496609 51.1204559, -114.0496543 51.1203995, -114.0496516 51.1203429, -114.0492037 51.1202852, -114.049217 51.1203987)))"
359 ERIN WOODS GR SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9799264 51.0159805, -113.9799259 51.0160848, -113.9803828 51.0160425, -113.980383 51.0159782, -113.9803187 51.0159432, -113.9799264 51.0159805)))"
216 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.049217 51.1203987, -114.049235 51.1205531, -114.049677 51.1205362, -114.049668 51.1204961, -114.0496609 51.1204559, -114.049217 51.1203987)))"
184 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0494367 51.1196297, -114.0498647 51.1196857, -114.0499169 51.1195747, -114.0494888 51.1195191, -114.0494367 51.1196297)))"
3995 36 ST SE,Non-Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9807603 51.0180936, -113.9808607 51.0181455, -113.9810197 51.0182279, -113.9814923 51.0179288, -113.9814927 51.0177465, -113.9814929 51.0176303, -113.9812792 51.0177654, -113.9810218 51.0179282, -113.9807603 51.0180936)))"
188 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0493847 51.1197404, -114.0498126 51.1197967, -114.0498647 51.1196857, -114.0494367 51.1196297, -114.0493847 51.1197404)))"
107 HUNTWELL PL NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.050448 51.1199541, -114.0504388 51.120025, -114.0505239 51.1200108, -114.0508244 51.1199605, -114.0505937 51.1197462, -114.0505652 51.1197542, -114.0505351 51.1197596, -114.050504 51.1197622, -114.0504728 51.119762, -114.0504622 51.1198441, -114.050448 51.1199541)))"
192 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0493326 51.119851, -114.0497604 51.1199077, -114.0498126 51.1197967, -114.0493847 51.1197404, -114.0493326 51.119851)))"
111 HUNTWELL PL NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0506989 51.1196654, -114.0506875 51.119684, -114.050672 51.1197013, -114.0506526 51.119717, -114.0506298 51.1197308, -114.0508552 51.1199402, -114.0510993 51.1197799, -114.0510994 51.1197415, -114.0506989 51.1196654)))"
156 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0498789 51.1188928, -114.0503275 51.1189506, -114.0503662 51.1189062, -114.0504028 51.1188611, -114.0500225 51.1187331, -114.0500011 51.1187569, -114.0498789 51.1188928)))"
14 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9808309 51.0173994, -113.9808524 51.0174088, -113.9809683 51.0173787, -113.9808056 51.0171293, -113.9806765 51.0171629, -113.9808309 51.0173994)))"
115 HUNTWELL PL NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0506989 51.1196654, -114.0510994 51.1197415, -114.0511004 51.1194977, -114.0506973 51.1195825, -114.0507053 51.1196029, -114.0507083 51.1196239, -114.0507061 51.1196449, -114.0506989 51.1196654)))"
160 HUNTWELL RD NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0497888 51.1189931, -114.0502413 51.1190515, -114.0502836 51.1190008, -114.0503275 51.1189506, -114.0498789 51.1188928, -114.0497888 51.1189931)))"
253 ERIN WOODS CI SE,Residential,ERIN WOODS,R-MH,"MULTIPOLYGON (((-113.9792738 51.0167657, -113.9793007 51.0167799, -113.9793868 51.0168245, -113.9796579 51.0166161, -113.9795719 51.0165715, -113.9795509 51.0165604, -113.9792738 51.0167657)))"
119 HUNTWELL PL NE,Residential,HUNTINGTON HILLS,R-MH,"MULTIPOLYGON (((-114.0506271 51.1195187, -114.0506499 51.1195321, -114.0506695 51.1195474, -114.0506854 51.1195644, -114.0506973 51.1195825, -114.0511004 51.1194977, -114.0511014 51.1192284, -114.0509969 51.1192283, -114.0506271 51.1195187)))"
